game_id,HomeTeam,AwayTeam,home_score,away_score,season,datetime,elo_home,elo_away
2007-01-21CataniaCagliari,Catania,Cagliari,0.0,1.0,2006/2007,2007-01-21,727.141268839698,684.6950856731012
2007-01-21EmpoliSampdoria,Empoli,Sampdoria,2.0,0.0,2006/2007,2007-01-21,810.0105739268897,649.0665404107203
2007-01-21InterFiorentina,Inter,Fiorentina,3.0,1.0,2006/2007,2007-01-21,887.5394059255625,677.1454857483211
2007-01-21LazioMilan,Lazio,Milan,0.0,0.0,2006/2007,2007-01-21,850.5359989587955,923.6093390847377
2007-01-21LivornoRoma,Livorno,Roma,1.0,1.0,2006/2007,2007-01-21,666.6873286060062,1254.0954730981196
2007-01-21ParmaTorino,Parma,Torino,1.0,0.0,2006/2007,2007-01-21,312.8720341826824,395.8299060229924
2007-01-21SienaChievo,Siena,Chievo,2.0,1.0,2006/2007,2007-01-21,847.9111416528681,566.328380593285
2007-01-21UdineseMessina,Udinese,Messina,1.0,0.0,2006/2007,2007-01-21,1091.6030859425268,706.2709036479712
2007-01-24CataniaEmpoli,Catania,Empoli,2.0,1.0,2006/2007,2007-01-24,728.1144333694194,808.133197202766
2007-01-27PalermoLazio,Palermo,Lazio,0.0,3.0,2006/2007,2007-01-27,829.4816743888051,868.5484751715269
2007-01-27TorinoUdinese,Torino,Udinese,2.0,3.0,2006/2007,2007-01-27,398.96949030492556,1089.855561557093
2007-01-28AtalantaCatania,Atalanta,Catania,1.0,1.0,2006/2007,2007-01-28,628.6787849019685,725.1282051762968
2007-01-28CagliariReggina,Cagliari,Reggina,0.0,2.0,2006/2007,2007-01-28,676.3952274813503,840.290664288168
2007-01-28ChievoEmpoli,Chievo,Empoli,0.0,0.0,2006/2007,2007-01-28,567.4152025143828,797.9388357231021
2007-01-28FiorentinaLivorno,Fiorentina,Livorno,2.0,1.0,2006/2007,2007-01-28,681.3623703929995,661.7791057183496
2007-01-28MessinaAscoli,Messina,Ascoli,1.0,2.0,2006/2007,2007-01-28,698.7345110536852,369.74604872405735
2007-01-28MilanParma,Milan,Parma,1.0,0.0,2006/2007,2007-01-28,922.250087445835,327.81860676459894
2007-01-28RomaSiena,Roma,Siena,1.0,0.0,2006/2007,2007-01-28,1241.4055592271125,846.1100562708782
2007-01-28SampdoriaInter,Sampdoria,Inter,0.0,2.0,2006/2007,2007-01-28,642.7903288907355,896.1580315027452
2007-02-02CataniaPalermo,Catania,Palermo,1.0,2.0,2006/2007,2007-02-02,721.9599266945816,827.7772047716833
2007-02-11AtalantaLazio,Atalanta,Lazio,0.0,0.0,2006/2007,2007-02-11,631.1328797326278,857.2947601404462
