game_id,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,MappedHomeTeam,MappedAwayTeam,season,datetime,league,game_day,HomeTeam,AwayTeam,FTHG,FTAG,IWH,IWD,IWA,goal_diff,odds_diff,result
2017-09-10HerthaWerder Bremen,Hertha Berlin,Werder Bremen,65.74,68.4,0.4185,0.316,0.2655,1.49,1.26,Hertha,Werder Bremen,2017/2018,2017-09-10,D1,3.0,Hertha,Werder Bremen,1.0,1.0,2.0,3.4,3.8,0.0,-1.7999999999999998,1-1
2017-09-10Schalke 04Stuttgart,Schalke 04,VfB Stuttgart,71.61,58.73,0.5895,0.1742,0.2363,1.83,0.88,Schalke 04,Stuttgart,2017/2018,2017-09-10,D1,3.0,Schalke 04,Stuttgart,3.0,1.0,1.8,3.6,4.5,2.0,-2.7,3-1
2017-09-15HannoverHamburg,Hannover 96,Hamburg SV,56.23,62.63,0.3778,0.3272,0.295,1.21,1.1,Hannover,Hamburg,2017/2018,2017-09-15,D1,4.0,Hannover,Hamburg,2.0,0.0,2.2,3.3,3.35,2.0,-1.15,2-0
2017-09-16StuttgartWolfsburg,VfB Stuttgart,VfL Wolfsburg,58.59,68.06,0.3545,0.3733,0.2722,1.31,1.35,Stuttgart,Wolfsburg,2017/2018,2017-09-16,D1,4.0,Stuttgart,Wolfsburg,1.0,0.0,2.4,3.3,2.95,1.0,-0.5500000000000003,1-0
2017-09-16Werder BremenSchalke 04,Werder Bremen,Schalke 04,68.82,71.67,0.4211,0.3187,0.2602,1.54,1.31,Werder Bremen,Schalke 04,2017/2018,2017-09-16,D1,4.0,Werder Bremen,Schalke 04,1.0,2.0,2.7,3.3,2.6,-1.0,0.10000000000000007,1-2
2017-09-16Ein FrankfurtAugsburg,Eintracht Frankfurt,FC Augsburg,67.93,65.33,0.4672,0.2403,0.2925,1.34,0.87,Ein Frankfurt,Augsburg,2017/2018,2017-09-16,D1,4.0,Ein Frankfurt,Augsburg,1.0,2.0,1.85,3.5,4.3,-1.0,-2.45,1-2
2017-09-16Bayern MunichMainz,Bayern Munich,Mainz,92.79,66.65,0.8467,0.0397,0.1136,2.79,0.47,Bayern Munich,Mainz,2017/2018,2017-09-16,D1,4.0,Bayern Munich,Mainz,4.0,0.0,1.15,7.5,18.0,4.0,-16.85,4-0
2017-09-16RB LeipzigM'gladbach,RB Leipzig,Borussia Monchengladbach,75.94,70.15,0.5222,0.2307,0.2471,1.75,1.08,RB Leipzig,M'gladbach,2017/2018,2017-09-16,D1,4.0,RB Leipzig,M'gladbach,2.0,2.0,1.7,3.7,5.0,0.0,-3.3,2-2
2017-09-17HoffenheimHertha,TSG Hoffenheim,Hertha Berlin,74.29,65.48,0.5468,0.1888,0.2644,1.57,0.81,Hoffenheim,Hertha,2017/2018,2017-09-17,D1,4.0,Hoffenheim,Hertha,1.0,1.0,1.75,3.6,4.8,0.0,-3.05,1-1
2017-09-17LeverkusenFreiburg,Bayer Leverkusen,SC Freiburg,73.58,61.93,0.5901,0.1888,0.2211,2.03,1.06,Leverkusen,Freiburg,2017/2018,2017-09-17,D1,4.0,Leverkusen,Freiburg,4.0,0.0,1.55,4.0,6.2,4.0,-4.65,4-0
2017-09-17DortmundFC Koln,Borussia Dortmund,FC Cologne,86.45,65.97,0.7561,0.0814,0.1626,2.42,0.66,Dortmund,FC Koln,2017/2018,2017-09-17,D1,4.0,Dortmund,FC Koln,5.0,0.0,1.27,6.5,9.0,5.0,-7.73,5-0
2017-09-19M'gladbachStuttgart,Borussia Monchengladbach,VfB Stuttgart,70.83,59.45,0.5788,0.1897,0.2315,1.9,0.99,M'gladbach,Stuttgart,2017/2018,2017-09-19,D1,5.0,M'gladbach,Stuttgart,2.0,0.0,1.7,3.7,5.0,2.0,-3.3,2-0
2017-09-19AugsburgRB Leipzig,FC Augsburg,RB Leipzig,65.64,75.32,0.3422,0.3885,0.2693,1.3,1.4,Augsburg,RB Leipzig,2017/2018,2017-09-19,D1,5.0,Augsburg,RB Leipzig,1.0,0.0,3.3,3.35,2.2,1.0,1.0999999999999996,1-0
2017-09-19WolfsburgWerder Bremen,VfL Wolfsburg,Werder Bremen,67.41,68.08,0.4398,0.2922,0.268,1.49,1.17,Wolfsburg,Werder Bremen,2017/2018,2017-09-19,D1,5.0,Wolfsburg,Werder Bremen,1.0,1.0,2.1,3.4,3.5,0.0,-1.4,1-1
2017-09-19Schalke 04Bayern Munich,Schalke 04,Bayern Munich,72.36,93.37,0.1645,0.6335,0.20199999999999999,1.05,2.24,Schalke 04,Bayern Munich,2017/2018,2017-09-19,D1,5.0,Schalke 04,Bayern Munich,0.0,3.0,7.0,4.5,1.45,-3.0,5.55,0-3
2017-09-20FC KolnEin Frankfurt,FC Cologne,Eintracht Frankfurt,63.86,67.57,0.4093,0.3008,0.2898,1.29,1.06,FC Koln,Ein Frankfurt,2017/2018,2017-09-20,D1,5.0,FC Koln,Ein Frankfurt,0.0,1.0,2.6,3.3,2.7,-1.0,-0.10000000000000007,0-1
2017-09-20MainzHoffenheim,Mainz,TSG Hoffenheim,65.33,73.77,0.355,0.3655,0.2796,1.26,1.28,Mainz,Hoffenheim,2017/2018,2017-09-20,D1,5.0,Mainz,Hoffenheim,2.0,3.0,2.85,3.3,2.5,-1.0,0.3500000000000001,2-3
2017-09-20HerthaLeverkusen,Hertha Berlin,Bayer Leverkusen,66.06,75.09,0.3472,0.3851,0.2677,1.33,1.41,Hertha,Leverkusen,2017/2018,2017-09-20,D1,5.0,Hertha,Leverkusen,2.0,1.0,2.95,3.3,2.4,1.0,0.5500000000000003,2-1
2017-09-20FreiburgHannover,SC Freiburg,Hannover 96,60.26,57.82,0.4744,0.2467,0.2789,1.44,0.96,Freiburg,Hannover,2017/2018,2017-09-20,D1,5.0,Freiburg,Hannover,1.0,1.0,2.6,3.3,2.7,0.0,-0.10000000000000007,1-1
2017-09-20HamburgDortmund,Hamburg SV,Borussia Dortmund,61.06,87.76,0.1614,0.6273,0.2112,0.96,2.1,Hamburg,Dortmund,2017/2018,2017-09-20,D1,5.0,Hamburg,Dortmund,0.0,3.0,6.5,4.2,1.5,-3.0,5.0,0-3
2017-09-22Bayern MunichWolfsburg,Bayern Munich,VfL Wolfsburg,93.88,67.07,0.8609,0.0325,0.1066,2.8,0.4,Bayern Munich,Wolfsburg,2017/2018,2017-09-22,D1,6.0,Bayern Munich,Wolfsburg,2.0,2.0,1.15,7.5,18.0,0.0,-16.85,2-2
2017-09-23Werder BremenFreiburg,Werder Bremen,SC Freiburg,68.48,60.27,0.5441,0.2145,0.2414,1.81,1.05,Werder Bremen,Freiburg,2017/2018,2017-09-23,D1,6.0,Werder Bremen,Freiburg,0.0,0.0,1.75,3.8,4.5,0.0,-2.75,0-0
2017-09-23HoffenheimSchalke 04,TSG Hoffenheim,Schalke 04,74.13,71.11,0.4855,0.2504,0.2642,1.57,1.05,Hoffenheim,Schalke 04,2017/2018,2017-09-23,D1,6.0,Hoffenheim,Schalke 04,2.0,0.0,2.2,3.35,3.3,2.0,-1.0999999999999996,2-0
2017-09-23RB LeipzigEin Frankfurt,RB Leipzig,Eintracht Frankfurt,74.94,68.08,0.5246,0.2012,0.2742,1.5,0.81,RB Leipzig,Ein Frankfurt,2017/2018,2017-09-23,D1,6.0,RB Leipzig,Ein Frankfurt,2.0,1.0,1.65,3.8,5.3,1.0,-3.65,2-1
2017-09-23MainzHertha,Mainz,Hertha Berlin,64.86,66.57,0.4284,0.2788,0.2929,1.3,0.99,Mainz,Hertha,2017/2018,2017-09-23,D1,6.0,Mainz,Hertha,1.0,0.0,2.5,3.3,2.85,1.0,-0.3500000000000001,1-0
2017-09-23StuttgartAugsburg,VfB Stuttgart,FC Augsburg,58.91,66.11,0.3754,0.3484,0.2762,1.33,1.27,Stuttgart,Augsburg,2017/2018,2017-09-23,D1,6.0,Stuttgart,Augsburg,0.0,0.0,2.3,3.3,3.15,0.0,-0.8500000000000001,0-0
2017-09-23DortmundM'gladbach,Borussia Dortmund,Borussia Monchengladbach,88.7,71.4,0.7393,0.0921,0.1686,2.4,0.72,Dortmund,M'gladbach,2017/2018,2017-09-23,D1,6.0,Dortmund,M'gladbach,6.0,1.0,1.45,4.5,7.0,5.0,-5.55,6-1
2017-09-24HannoverFC Koln,Hannover 96,FC Cologne,57.75,63.35,0.3862,0.33,0.2838,1.29,1.17,Hannover,FC Koln,2017/2018,2017-09-24,D1,6.0,Hannover,FC Koln,0.0,0.0,2.1,3.4,3.5,0.0,-1.4,0-0
2017-09-24LeverkusenHamburg,Bayer Leverkusen,Hamburg SV,74.63,59.43,0.627,0.157,0.21600000000000003,2.03,0.9,Leverkusen,Hamburg,2017/2018,2017-09-24,D1,6.0,Leverkusen,Hamburg,3.0,0.0,1.45,4.5,7.0,3.0,-5.55,3-0
2017-09-29Schalke 04Leverkusen,Schalke 04,Bayer Leverkusen,70.95,75.66,0.3967,0.345,0.2584,1.51,1.4,Schalke 04,Leverkusen,2017/2018,2017-09-29,D1,7.0,Schalke 04,Leverkusen,1.0,1.0,2.4,3.3,2.95,0.0,-0.5500000000000003,1-1
2017-09-30WolfsburgMainz,VfL Wolfsburg,Mainz,68.78,65.25,0.4834,0.2381,0.2786,1.45,0.93,Wolfsburg,Mainz,2017/2018,2017-09-30,D1,7.0,Wolfsburg,Mainz,1.0,1.0,2.0,3.4,3.8,0.0,-1.7999999999999998,1-1
2017-09-30M'gladbachHannover,Borussia Monchengladbach,Hannover 96,69.61,57.99,0.5789,0.1758,0.2453,1.74,0.84,M'gladbach,Hannover,2017/2018,2017-09-30,D1,7.0,M'gladbach,Hannover,2.0,1.0,1.7,3.7,5.0,1.0,-3.3,2-1
2017-09-30AugsburgDortmund,FC Augsburg,Borussia Dortmund,66.38,89.16,0.1825,0.5965,0.2209,1.02,2.02,Augsburg,Dortmund,2017/2018,2017-09-30,D1,7.0,Augsburg,Dortmund,1.0,2.0,7.0,4.5,1.45,-1.0,5.55,1-2
2017-09-30Ein FrankfurtStuttgart,Eintracht Frankfurt,VfB Stuttgart,67.89,58.85,0.5354,0.1898,0.2747,1.49,0.77,Ein Frankfurt,Stuttgart,2017/2018,2017-09-30,D1,7.0,Ein Frankfurt,Stuttgart,2.0,1.0,2.0,3.4,3.8,1.0,-1.7999999999999998,2-1
2017-09-30HamburgWerder Bremen,Hamburg SV,Werder Bremen,58.26,68.24,0.3433,0.3822,0.2744,1.27,1.35,Hamburg,Werder Bremen,2017/2018,2017-09-30,D1,7.0,Hamburg,Werder Bremen,0.0,0.0,2.6,3.3,2.7,0.0,-0.10000000000000007,0-0
2017-10-01FreiburgHoffenheim,SC Freiburg,TSG Hoffenheim,60.68,73.22,0.3161,0.4101,0.2738,1.2,1.41,Freiburg,Hoffenheim,2017/2018,2017-10-01,D1,7.0,Freiburg,Hoffenheim,3.0,2.0,3.8,3.4,2.0,1.0,1.7999999999999998,3-2
2017-10-01HerthaBayern Munich,Hertha Berlin,Bayern Munich,65.88,92.81,0.1312,0.6705,0.1982,0.85,2.18,Hertha,Bayern Munich,2017/2018,2017-10-01,D1,7.0,Hertha,Bayern Munich,2.0,2.0,7.0,4.5,1.45,0.0,5.55,2-2
2017-10-01FC KolnRB Leipzig,FC Cologne,RB Leipzig,62.39,74.42,0.3188,0.4048,0.2763,1.19,1.38,FC Koln,RB Leipzig,2017/2018,2017-10-01,D1,7.0,FC Koln,RB Leipzig,1.0,2.0,3.5,3.4,2.1,-1.0,1.4,1-2
2017-10-13StuttgartFC Koln,VfB Stuttgart,FC Cologne,58.98,61.41,0.4224,0.2975,0.28,1.38,1.11,Stuttgart,FC Koln,2017/2018,2017-10-13,D1,8.0,Stuttgart,FC Koln,2.0,1.0,2.1,3.4,3.5,1.0,-1.4,2-1
2017-10-14HannoverEin Frankfurt,Hannover 96,Eintracht Frankfurt,58.12,67.76,0.3438,0.3462,0.31,1.06,1.07,Hannover,Ein Frankfurt,2017/2018,2017-10-14,D1,8.0,Hannover,Ein Frankfurt,1.0,2.0,2.6,3.2,2.8,-1.0,-0.19999999999999973,1-2
2017-10-14HoffenheimAugsburg,TSG Hoffenheim,FC Augsburg,72.42,66.56,0.5161,0.2218,0.2621,1.6,0.95,Hoffenheim,Augsburg,2017/2018,2017-10-14,D1,8.0,Hoffenheim,Augsburg,2.0,2.0,1.9,3.5,4.1,0.0,-2.2,2-2
2017-10-14Bayern MunichFreiburg,Bayern Munich,SC Freiburg,92.14,61.48,0.8741,0.0327,0.0932,3.1,0.49,Bayern Munich,Freiburg,2017/2018,2017-10-14,D1,8.0,Bayern Munich,Freiburg,5.0,0.0,1.12,9.0,20.0,5.0,-18.88,5-0
2017-10-14HerthaSchalke 04,Hertha Berlin,Schalke 04,67.39,70.73,0.4036,0.2934,0.303,1.2,0.98,Hertha,Schalke 04,2017/2018,2017-10-14,D1,8.0,Hertha,Schalke 04,0.0,2.0,2.65,3.3,2.65,-2.0,0.0,0-2
2017-10-14MainzHamburg,Mainz,Hamburg SV,65.87,58.67,0.5214,0.2038,0.2749,1.49,0.82,Mainz,Hamburg,2017/2018,2017-10-14,D1,8.0,Mainz,Hamburg,3.0,2.0,1.8,3.6,4.5,1.0,-2.7,3-2
2017-10-14DortmundRB Leipzig,Borussia Dortmund,RB Leipzig,89.06,75.23,0.6624,0.1405,0.1972,2.23,0.92,Dortmund,RB Leipzig,2017/2018,2017-10-14,D1,8.0,Dortmund,RB Leipzig,2.0,3.0,1.6,4.0,5.5,-1.0,-3.9,2-3
2017-10-15LeverkusenWolfsburg,Bayer Leverkusen,VfL Wolfsburg,75.88,68.21,0.5438,0.2108,0.2455,1.76,1.0,Leverkusen,Wolfsburg,2017/2018,2017-10-15,D1,8.0,Leverkusen,Wolfsburg,2.0,2.0,1.7,3.7,5.0,0.0,-3.3,2-2
2017-10-15Werder BremenM'gladbach,Werder Bremen,Borussia Monchengladbach,68.04,69.38,0.4371,0.3074,0.2555,1.61,1.31,Werder Bremen,M'gladbach,2017/2018,2017-10-15,D1,8.0,Werder Bremen,M'gladbach,0.0,2.0,2.9,3.4,2.4,-2.0,0.5,0-2
2017-10-20Schalke 04Mainz,Schalke 04,Mainz,72.95,65.06,0.5348,0.2027,0.2625,1.59,0.87,Schalke 04,Mainz,2017/2018,2017-10-20,D1,9.0,Schalke 04,Mainz,2.0,0.0,1.8,3.6,4.5,2.0,-2.7,2-0
2017-10-21M'gladbachLeverkusen,Borussia Monchengladbach,Bayer Leverkusen,70.83,75.42,0.4015,0.3557,0.2428,1.68,1.57,M'gladbach,Leverkusen,2017/2018,2017-10-21,D1,9.0,M'gladbach,Leverkusen,1.0,5.0,2.3,3.3,3.15,-4.0,-0.8500000000000001,1-5
2017-10-21RB LeipzigStuttgart,RB Leipzig,VfB Stuttgart,77.32,59.27,0.6577,0.1351,0.2073,2.08,0.82,RB Leipzig,Stuttgart,2017/2018,2017-10-21,D1,9.0,RB Leipzig,Stuttgart,1.0,0.0,1.5,4.2,6.5,1.0,-5.0,1-0
2017-10-21Ein FrankfurtDortmund,Eintracht Frankfurt,Borussia Dortmund,68.41,87.6,0.22,0.5387,0.2413,1.07,1.81,Ein Frankfurt,Dortmund,2017/2018,2017-10-21,D1,9.0,Ein Frankfurt,Dortmund,2.0,2.0,4.7,3.7,1.75,0.0,2.95,2-2
2017-10-21AugsburgHannover,FC Augsburg,Hannover 96,66.82,57.38,0.5453,0.1874,0.2673,1.55,0.79,Augsburg,Hannover,2017/2018,2017-10-21,D1,9.0,Augsburg,Hannover,1.0,2.0,2.0,3.4,3.8,-1.0,-1.7999999999999998,1-2
2017-10-21HamburgBayern Munich,Hamburg SV,Bayern Munich,59.27,92.87,0.0935,0.7541,0.1524,0.86,2.69,Hamburg,Bayern Munich,2017/2018,2017-10-21,D1,9.0,Hamburg,Bayern Munich,0.0,1.0,15.0,6.5,1.2,-1.0,13.8,0-1
2017-10-22FC KolnWerder Bremen,FC Cologne,Werder Bremen,59.92,66.59,0.3778,0.3442,0.278,1.32,1.25,FC Koln,Werder Bremen,2017/2018,2017-10-22,D1,9.0,FC Koln,Werder Bremen,0.0,0.0,2.5,3.3,2.85,0.0,-0.3500000000000001,0-0
2017-10-22FreiburgHertha,SC Freiburg,Hertha Berlin,60.42,64.21,0.4083,0.2963,0.2954,1.25,1.02,Freiburg,Hertha,2017/2018,2017-10-22,D1,9.0,Freiburg,Hertha,1.0,1.0,2.6,3.25,2.75,0.0,-0.1499999999999999,1-1
2017-10-22WolfsburgHoffenheim,VfL Wolfsburg,TSG Hoffenheim,68.69,72.16,0.4087,0.3174,0.2738,1.4,1.2,Wolfsburg,Hoffenheim,2017/2018,2017-10-22,D1,9.0,Wolfsburg,Hoffenheim,1.0,1.0,2.5,3.3,2.85,0.0,-0.3500000000000001,1-1
2017-10-27MainzEin Frankfurt,Mainz,Eintracht Frankfurt,64.24,69.4,0.3912,0.3167,0.2921,1.25,1.09,Mainz,Ein Frankfurt,2017/2018,2017-10-27,D1,10.0,Mainz,Ein Frankfurt,1.0,1.0,2.65,3.25,2.7,0.0,-0.05000000000000026,1-1
2017-10-28HerthaHamburg,Hertha Berlin,Hamburg SV,63.96,58.71,0.4935,0.2138,0.2927,1.35,0.79,Hertha,Hamburg,2017/2018,2017-10-28,D1,10.0,Hertha,Hamburg,2.0,1.0,1.9,3.5,4.1,1.0,-2.2,2-1
2017-10-28LeverkusenFC Koln,Bayer Leverkusen,FC Cologne,76.82,60.18,0.6462,0.1461,0.2077,2.1,0.89,Leverkusen,FC Koln,2017/2018,2017-10-28,D1,10.0,Leverkusen,FC Koln,2.0,1.0,1.4,4.8,7.5,1.0,-6.1,2-1
2017-10-28Schalke 04Wolfsburg,Schalke 04,VfL Wolfsburg,73.73,68.29,0.5057,0.2148,0.2795,1.45,0.84,Schalke 04,Wolfsburg,2017/2018,2017-10-28,D1,10.0,Schalke 04,Wolfsburg,1.0,1.0,1.8,3.6,4.5,0.0,-2.7,1-1
2017-10-28HannoverDortmund,Hannover 96,Borussia Dortmund,58.93,86.97,0.1559,0.6426,0.2015,1.0,2.22,Hannover,Dortmund,2017/2018,2017-10-28,D1,10.0,Hannover,Dortmund,4.0,2.0,5.3,3.8,1.65,2.0,3.65,4-2
2017-10-28HoffenheimM'gladbach,TSG Hoffenheim,Borussia Monchengladbach,72.55,69.3,0.4931,0.2656,0.2413,1.81,1.27,Hoffenheim,M'gladbach,2017/2018,2017-10-28,D1,10.0,Hoffenheim,M'gladbach,1.0,3.0,2.2,3.35,3.3,-2.0,-1.0999999999999996,1-3
2017-10-28Bayern MunichRB Leipzig,Bayern Munich,RB Leipzig,93.08,77.19,0.7628,0.0847,0.1525,2.61,0.76,Bayern Munich,RB Leipzig,2017/2018,2017-10-28,D1,10.0,Bayern Munich,RB Leipzig,2.0,0.0,1.5,4.5,6.0,2.0,-4.5,2-0
2017-10-29Werder BremenAugsburg,Werder Bremen,FC Augsburg,66.46,65.27,0.4609,0.2647,0.2744,1.46,1.04,Werder Bremen,Augsburg,2017/2018,2017-10-29,D1,10.0,Werder Bremen,Augsburg,0.0,3.0,2.6,3.25,2.75,-3.0,-0.1499999999999999,0-3
2017-10-29StuttgartFreiburg,VfB Stuttgart,SC Freiburg,59.53,60.6,0.4353,0.2883,0.2764,1.42,1.1,Stuttgart,Freiburg,2017/2018,2017-10-29,D1,10.0,Stuttgart,Freiburg,3.0,0.0,1.9,3.5,4.1,3.0,-2.2,3-0
2017-11-03Ein FrankfurtWerder Bremen,Eintracht Frankfurt,Werder Bremen,69.8,63.78,0.5083,0.217,0.2748,1.49,0.87,Ein Frankfurt,Werder Bremen,2017/2018,2017-11-03,D1,11.0,Ein Frankfurt,Werder Bremen,2.0,1.0,1.85,3.5,4.3,1.0,-2.45,2-1
2017-11-04FreiburgSchalke 04,SC Freiburg,Schalke 04,58.66,73.39,0.2967,0.4227,0.2806,1.1,1.37,Freiburg,Schalke 04,2017/2018,2017-11-04,D1,11.0,Freiburg,Schalke 04,0.0,1.0,3.3,3.35,2.2,-1.0,1.0999999999999996,0-1
2017-11-04AugsburgLeverkusen,FC Augsburg,Bayer Leverkusen,67.83,76.57,0.3522,0.3953,0.2525,1.47,1.57,Augsburg,Leverkusen,2017/2018,2017-11-04,D1,11.0,Augsburg,Leverkusen,1.0,1.0,3.3,3.35,2.2,0.0,1.0999999999999996,1-1
2017-11-04M'gladbachMainz,Borussia Monchengladbach,Mainz,70.93,63.86,0.5354,0.2228,0.2418,1.81,1.08,M'gladbach,Mainz,2017/2018,2017-11-04,D1,11.0,M'gladbach,Mainz,1.0,1.0,1.65,3.8,5.3,0.0,-3.65,1-1
2017-11-04HamburgStuttgart,Hamburg SV,VfB Stuttgart,58.87,61.47,0.4167,0.2926,0.2907,1.3,1.04,Hamburg,Stuttgart,2017/2018,2017-11-04,D1,11.0,Hamburg,Stuttgart,3.0,1.0,2.4,3.3,2.95,2.0,-0.5500000000000003,3-1
2017-11-04RB LeipzigHannover,RB Leipzig,Hannover 96,76.08,61.74,0.6124,0.1549,0.2327,1.84,0.8,RB Leipzig,Hannover,2017/2018,2017-11-04,D1,11.0,RB Leipzig,Hannover,2.0,1.0,1.5,4.2,6.5,1.0,-5.0,2-1
2017-11-04DortmundBayern Munich,Borussia Dortmund,Bayern Munich,84.67,92.9,0.2937,0.4859,0.2204,1.6,2.1,Dortmund,Bayern Munich,2017/2018,2017-11-04,D1,11.0,Dortmund,Bayern Munich,1.0,3.0,3.15,3.5,2.2,-2.0,0.9499999999999996,1-3
2017-11-05FC KolnHoffenheim,FC Cologne,TSG Hoffenheim,61.46,70.55,0.3525,0.3784,0.2691,1.33,1.38,FC Koln,Hoffenheim,2017/2018,2017-11-05,D1,11.0,FC Koln,Hoffenheim,0.0,3.0,2.65,3.3,2.65,-3.0,0.0,0-3
2017-11-05WolfsburgHertha,VfL Wolfsburg,Hertha Berlin,68.66,63.98,0.4934,0.2184,0.2881,1.38,0.82,Wolfsburg,Hertha,2017/2018,2017-11-05,D1,11.0,Wolfsburg,Hertha,3.0,3.0,2.15,3.3,3.5,0.0,-1.35,3-3
2017-11-17StuttgartDortmund,VfB Stuttgart,Borussia Dortmund,59.91,84.47,0.1893,0.6022,0.2085,1.16,2.2,Stuttgart,Dortmund,2017/2018,2017-11-17,D1,12.0,Stuttgart,Dortmund,2.0,1.0,4.2,3.6,1.85,1.0,2.35,2-1
2017-11-18WolfsburgFreiburg,VfL Wolfsburg,SC Freiburg,68.47,58.23,0.5589,0.1893,0.2518,1.69,0.87,Wolfsburg,Freiburg,2017/2018,2017-11-18,D1,12.0,Wolfsburg,Freiburg,3.0,1.0,1.65,3.8,5.3,2.0,-3.65,3-1
2017-11-18HoffenheimEin Frankfurt,TSG Hoffenheim,Eintracht Frankfurt,72.43,70.02,0.4769,0.2515,0.2716,1.5,1.01,Hoffenheim,Ein Frankfurt,2017/2018,2017-11-18,D1,12.0,Hoffenheim,Ein Frankfurt,1.0,1.0,2.2,3.35,3.3,0.0,-1.0999999999999996,1-1
2017-11-18Bayern MunichAugsburg,Bayern Munich,FC Augsburg,93.0,68.0,0.8407,0.0421,0.1172,2.76,0.48,Bayern Munich,Augsburg,2017/2018,2017-11-18,D1,12.0,Bayern Munich,Augsburg,3.0,0.0,1.15,8.0,16.0,3.0,-14.85,3-0
2017-11-18LeverkusenRB Leipzig,Bayer Leverkusen,RB Leipzig,76.42,75.79,0.4625,0.2921,0.2454,1.74,1.34,Leverkusen,RB Leipzig,2017/2018,2017-11-18,D1,12.0,Leverkusen,RB Leipzig,2.0,2.0,2.4,3.4,2.9,0.0,-0.5,2-2
2017-11-18MainzFC Koln,Mainz,FC Cologne,64.42,59.41,0.499,0.2311,0.2699,1.53,0.95,Mainz,FC Koln,2017/2018,2017-11-18,D1,12.0,Mainz,FC Koln,1.0,0.0,2.1,3.4,3.5,1.0,-1.4,1-0
2017-11-18HerthaM'gladbach,Hertha Berlin,Borussia Monchengladbach,63.91,70.41,0.37799999999999995,0.3578,0.2642,1.42,1.38,Hertha,M'gladbach,2017/2018,2017-11-18,D1,12.0,Hertha,M'gladbach,2.0,4.0,2.65,3.3,2.65,-2.0,0.0,2-4
2017-11-19Schalke 04Hamburg,Schalke 04,Hamburg SV,73.87,60.27,0.5908,0.1513,0.2579,1.61,0.67,Schalke 04,Hamburg,2017/2018,2017-11-19,D1,12.0,Schalke 04,Hamburg,2.0,0.0,1.55,4.0,6.2,2.0,-4.65,2-0
2017-11-19Werder BremenHannover,Werder Bremen,Hannover 96,63.48,62.07,0.4652,0.2648,0.27,1.5,1.07,Werder Bremen,Hannover,2017/2018,2017-11-19,D1,12.0,Werder Bremen,Hannover,4.0,0.0,2.3,3.3,3.15,4.0,-0.8500000000000001,4-0
2017-11-24HannoverStuttgart,Hannover 96,VfB Stuttgart,59.58,61.11,0.4322,0.2902,0.2776,1.41,1.1,Hannover,Stuttgart,2017/2018,2017-11-24,D1,13.0,Hannover,Stuttgart,1.0,1.0,2.4,3.3,2.95,0.0,-0.5500000000000003,1-1
2017-11-25DortmundSchalke 04,Borussia Dortmund,Schalke 04,82.93,74.48,0.564,0.2015,0.2345,1.88,1.03,Dortmund,Schalke 04,2017/2018,2017-11-25,D1,13.0,Dortmund,Schalke 04,4.0,4.0,1.9,3.8,3.8,0.0,-1.9,4-4
2017-11-25FreiburgMainz,SC Freiburg,Mainz,57.42,64.65,0.3739,0.3392,0.2869,1.25,1.18,Freiburg,Mainz,2017/2018,2017-11-25,D1,13.0,Freiburg,Mainz,2.0,1.0,2.65,3.3,2.65,1.0,0.0,2-1
2017-11-25RB LeipzigWerder Bremen,RB Leipzig,Werder Bremen,77.59,65.83,0.5920000000000001,0.1786,0.2294,1.91,0.94,RB Leipzig,Werder Bremen,2017/2018,2017-11-25,D1,13.0,RB Leipzig,Werder Bremen,2.0,0.0,1.5,4.2,6.5,2.0,-5.0,2-0
2017-11-25AugsburgWolfsburg,FC Augsburg,VfL Wolfsburg,67.63,69.17,0.4308,0.2939,0.2753,1.42,1.13,Augsburg,Wolfsburg,2017/2018,2017-11-25,D1,13.0,Augsburg,Wolfsburg,2.0,1.0,2.5,3.3,2.85,1.0,-0.3500000000000001,2-1
2017-11-25Ein FrankfurtLeverkusen,Eintracht Frankfurt,Bayer Leverkusen,70.39,76.25,0.3816,0.35200000000000004,0.2664,1.41,1.35,Ein Frankfurt,Leverkusen,2017/2018,2017-11-25,D1,13.0,Ein Frankfurt,Leverkusen,0.0,1.0,2.65,3.3,2.65,-1.0,0.0,0-1
2017-11-25M'gladbachBayern Munich,Borussia Monchengladbach,Bayern Munich,71.16,92.82,0.1596,0.6566,0.1838,1.19,2.52,M'gladbach,Bayern Munich,2017/2018,2017-11-25,D1,13.0,M'gladbach,Bayern Munich,2.0,1.0,6.0,4.2,1.55,1.0,4.45,2-1
2017-11-26HamburgHoffenheim,Hamburg SV,TSG Hoffenheim,59.58,71.57,0.3218,0.4048,0.2734,1.22,1.4,Hamburg,Hoffenheim,2017/2018,2017-11-26,D1,13.0,Hamburg,Hoffenheim,3.0,0.0,2.85,3.3,2.5,3.0,0.3500000000000001,3-0
2017-11-26FC KolnHertha,FC Cologne,Hertha Berlin,59.28,63.09,0.4061,0.3129,0.2809,1.35,1.15,FC Koln,Hertha,2017/2018,2017-11-26,D1,13.0,FC Koln,Hertha,0.0,2.0,2.4,3.2,3.05,-2.0,-0.6499999999999999,0-2
2017-12-01FreiburgHamburg,SC Freiburg,Hamburg SV,57.94,61.7,0.4094,0.3063,0.2843,1.33,1.11,Freiburg,Hamburg,2017/2018,2017-12-01,D1,14.0,Freiburg,Hamburg,0.0,0.0,2.5,3.2,2.95,0.0,-0.4500000000000002,0-0
